Time,Value
2016-09-26 00:15:00,11.1921
2016-09-26 00:30:00,10.7994
2016-09-26 00:45:00,10.9303
2016-09-26 01:00:00,10.603
2016-09-26 01:15:00,10.5376
2016-09-26 01:30:00,10.2103
2016-09-26 01:45:00,10.4721
2016-09-26 02:00:00,9.8176
2016-09-26 02:15:00,9.2285
2016-09-26 02:30:00,8.9013
2016-09-26 02:45:00,8.6395
2016-09-26 03:00:00,8.9013
2016-09-26 03:15:00,8.3122
2016-09-26 03:30:00,8.574
2016-09-26 03:45:00,8.2468
2016-09-26 04:00:00,8.7049
2016-09-26 04:15:00,8.574
2016-09-26 04:30:00,8.6395
2016-09-26 04:45:00,8.6395
2016-09-26 05:00:00,8.4431
2016-09-26 05:15:00,8.574
2016-09-26 05:30:00,8.7049
2016-09-26 05:45:00,8.8358
2016-09-26 06:00:00,8.6395
2016-09-26 06:15:00,8.574
2016-09-26 06:30:00,8.6395
2016-09-26 06:45:00,9.1631
2016-09-26 07:00:00,9.6213
2016-09-26 07:15:00,8.8358
2016-09-26 07:30:00,8.7049
2016-09-26 07:45:00,8.4431
2016-09-26 08:00:00,10.9957
2016-09-26 08:15:00,14.5955
2016-09-26 08:30:00,16.559
2016-09-26 08:45:00,14.7919
2016-09-26 09:00:00,16.559
2016-09-26 09:15:00,15.7736
2016-09-26 09:30:00,15.3809
2016-09-26 09:45:00,16.4281
2016-09-26 10:00:00,17.279
2016-09-26 10:15:00,16.2972
2016-09-26 10:30:00,16.2318
2016-09-26 10:45:00,18.0644
2016-09-26 11:00:00,18.3262
2016-09-26 11:15:00,18.588
2016-09-26 11:30:00,17.6717
2016-09-26 11:45:00,17.4753
2016-09-26 12:00:00,16.6245
2016-09-26 12:15:00,12.1084
2016-09-26 12:30:00,11.7157
2016-09-26 12:45:00,12.0429
2016-09-26 13:00:00,12.3702
2016-09-26 13:15:00,11.8466
2016-09-26 13:30:00,13.2865
2016-09-26 13:45:00,17.6062
2016-09-26 14:00:00,17.2135
2016-09-26 14:15:00,17.868
2016-09-26 14:30:00,17.4099
2016-09-26 14:45:00,17.2135
2016-09-26 15:00:00,16.6899
2016-09-26 15:15:00,17.0172
2016-09-26 15:30:00,16.6899
2016-09-26 15:45:00,17.2135
2016-09-26 16:00:00,17.868
2016-09-26 16:15:00,17.9989
2016-09-26 16:30:00,17.868
2016-09-26 16:45:00,18.0644
2016-09-26 17:00:00,17.0172
2016-09-26 17:15:00,16.8208
2016-09-26 17:30:00,16.6899
2016-09-26 17:45:00,14.9228
2016-09-26 18:00:00,13.940999999999999
2016-09-26 18:15:00,12.1084
2016-09-26 18:30:00,10.7994
2016-09-26 18:45:00,13.940999999999999
2016-09-26 19:00:00,13.4828
2016-09-26 19:15:00,13.3519
2016-09-26 19:30:00,14.0064
2016-09-26 19:45:00,13.7446
2016-09-26 20:00:00,14.5301
2016-09-26 20:15:00,14.0064
2016-09-26 20:30:00,14.2028
2016-09-26 20:45:00,14.0064
2016-09-26 21:00:00,14.7264
2016-09-26 21:15:00,14.7264
2016-09-26 21:30:00,14.1373
2016-09-26 21:45:00,14.0719
2016-09-26 22:00:00,13.7446
2016-09-26 22:15:00,13.4828
2016-09-26 22:30:00,13.220999999999998
2016-09-26 22:45:00,13.8755
2016-09-26 23:00:00,14.0064
2016-09-26 23:15:00,14.0064
2016-09-26 23:30:00,13.4174
2016-09-26 23:45:00,12.8938
2016-09-27 00:00:00,12.8283
2016-09-27 00:15:00,13.3519
2016-09-27 00:30:00,12.8938
2016-09-27 00:45:00,12.5665
2016-09-27 01:00:00,13.4828
2016-09-27 01:15:00,13.4174
2016-09-27 01:30:00,13.1556
2016-09-27 01:45:00,13.5483
2016-09-27 02:00:00,12.8938
2016-09-27 02:15:00,12.8283
2016-09-27 02:30:00,12.1084
2016-09-27 02:45:00,11.7811
2016-09-27 03:00:00,11.6502
2016-09-27 03:15:00,11.5193
2016-09-27 03:30:00,11.6502
2016-09-27 03:45:00,10.8648
2016-09-27 04:00:00,10.7339
2016-09-27 04:15:00,10.7994
2016-09-27 04:30:00,10.6685
2016-09-27 04:45:00,10.603
2016-09-27 05:00:00,10.603
2016-09-27 05:15:00,10.6685
2016-09-27 05:30:00,10.9957
2016-09-27 05:45:00,10.7339
2016-09-27 06:00:00,11.0612
2016-09-27 06:15:00,11.1921
2016-09-27 06:30:00,10.9957
2016-09-27 06:45:00,10.9957
2016-09-27 07:00:00,11.1266
2016-09-27 07:15:00,10.8648
2016-09-27 07:30:00,10.3412
2016-09-27 07:45:00,10.2103
2016-09-27 08:00:00,11.1921
2016-09-27 08:15:00,13.940999999999999
2016-09-27 08:30:00,13.6137
2016-09-27 08:45:00,13.4828
2016-09-27 09:00:00,13.5483
2016-09-27 09:15:00,14.3992
2016-09-27 09:30:00,14.5955
2016-09-27 09:45:00,15.0537
2016-09-27 10:00:00,15.5773
2016-09-27 10:15:00,15.25
2016-09-27 10:30:00,18.8498
2016-09-27 10:45:00,18.9807
2016-09-27 11:00:00,18.3916
2016-09-27 11:15:00,17.6717
2016-09-27 11:30:00,17.1481
2016-09-27 11:45:00,17.0172
2016-09-27 12:00:00,16.3627
2016-09-27 12:15:00,11.5193
2016-09-27 12:30:00,12.1738
2016-09-27 12:45:00,11.912
2016-09-27 13:00:00,11.8466
2016-09-27 13:15:00,12.1084
2016-09-27 13:30:00,14.1373
2016-09-27 13:45:00,18.7843
2016-09-27 14:00:00,19.7661
2016-09-27 14:15:00,18.1298
2016-09-27 14:30:00,18.8498
2016-09-27 14:45:00,18.1953
2016-09-27 15:00:00,19.3734
2016-09-27 15:15:00,18.4571
2016-09-27 15:30:00,18.3916
2016-09-27 15:45:00,16.9517
2016-09-27 16:00:00,17.279
2016-09-27 16:15:00,18.7843
2016-09-27 16:30:00,18.1953
2016-09-27 16:45:00,18.9807
2016-09-27 17:00:00,18.6534
2016-09-27 17:15:00,18.5225
2016-09-27 17:30:00,19.1771
2016-09-27 17:45:00,17.3444
2016-09-27 18:00:00,16.1663
2016-09-27 18:15:00,13.3519
2016-09-27 18:30:00,13.6792
2016-09-27 18:45:00,15.25
2016-09-27 19:00:00,16.1009
2016-09-27 19:15:00,16.4936
2016-09-27 19:30:00,16.4936
2016-09-27 19:45:00,16.4281
2016-09-27 20:00:00,16.6899
2016-09-27 20:15:00,16.2318
2016-09-27 20:30:00,15.9045
2016-09-27 20:45:00,15.8391
2016-09-27 21:00:00,16.3627
2016-09-27 21:15:00,16.0354
2016-09-27 21:30:00,16.1009
2016-09-27 21:45:00,14.661
2016-09-27 22:00:00,12.7629
2016-09-27 22:15:00,12.1738
2016-09-27 22:30:00,11.6502
2016-09-27 22:45:00,11.7157
2016-09-27 23:00:00,11.2575
2016-09-27 23:15:00,11.7157
2016-09-27 23:30:00,11.8466
2016-09-27 23:45:00,12.2393
2016-09-28 00:00:00,10.8648
2016-09-28 00:15:00,10.4721
2016-09-28 00:30:00,10.2758
2016-09-28 00:45:00,10.6685
2016-09-28 01:00:00,10.8648
2016-09-28 01:15:00,10.7339
2016-09-28 01:30:00,10.5376
2016-09-28 01:45:00,10.6685
2016-09-28 02:00:00,10.6685
2016-09-28 02:15:00,10.5376
2016-09-28 02:30:00,10.1449
2016-09-28 02:45:00,10.0794
2016-09-28 03:00:00,9.6867
2016-09-28 03:15:00,9.3594
2016-09-28 03:30:00,9.1631
2016-09-28 03:45:00,9.294
2016-09-28 04:00:00,9.4903
2016-09-28 04:15:00,9.0322
2016-09-28 04:30:00,8.7049
2016-09-28 04:45:00,8.1159
2016-09-28 05:00:00,7.985
2016-09-28 05:15:00,8.0504
2016-09-28 05:30:00,7.8541
2016-09-28 05:45:00,8.2468
2016-09-28 06:00:00,8.1159
2016-09-28 06:15:00,8.0504
2016-09-28 06:30:00,7.985
2016-09-28 06:45:00,7.9195
2016-09-28 07:00:00,8.3122
2016-09-28 07:15:00,8.2468
2016-09-28 07:30:00,7.3959
2016-09-28 07:45:00,7.1341
2016-09-28 08:00:00,9.8176
2016-09-28 08:15:00,13.220999999999998
