Time,Value
2016-06-15 00:15:00,205.2676
2016-06-15 00:30:00,195.8976
2016-06-15 00:45:00,163.9494
2016-06-15 01:00:00,204.6059
2016-06-15 01:15:00,185.9452
2016-06-15 01:30:00,176.3899
2016-06-15 01:45:00,176.7075
2016-06-15 02:00:00,206.5911
2016-06-15 02:15:00,179.9897
2016-06-15 02:30:00,193.8859
2016-06-15 02:45:00,184.9129
2016-06-15 03:00:00,174.6694
2016-06-15 03:15:00,188.8568
2016-06-15 03:30:00,193.4889
2016-06-15 03:45:00,198.6504
2016-06-15 04:00:00,153.1236
2016-06-15 04:15:00,155.5058
2016-06-15 04:30:00,191.1067
2016-06-15 04:45:00,157.4645
2016-06-15 05:00:00,189.6773
2016-06-15 05:15:00,317.317775
2016-06-15 05:30:00,444.95825
2016-06-15 05:45:00,572.5987250000001
2016-06-15 06:00:00,700.2392
2016-06-15 06:15:00,152.3295
2016-06-15 06:30:00,142.1389
2016-06-15 06:45:00,196.1358
2016-06-15 07:00:00,117.9197
2016-06-15 07:15:00,173.670175
2016-06-15 07:30:00,229.42065000000002
2016-06-15 07:45:00,285.171125
2016-06-15 08:00:00,340.9216
2016-06-15 08:15:00,174.4312
2016-06-15 08:30:00,207.544
2016-06-15 08:45:00,184.0394
2016-06-15 09:00:00,167.0463
2016-06-15 09:15:00,168.608
2016-06-15 09:30:00,233.8542
2016-06-15 09:45:00,191.6361
2016-06-15 10:00:00,255.5589
2016-06-15 10:15:00,165.6964
2016-06-15 10:30:00,209.3703
2016-06-15 10:45:00,157.888
2016-06-15 11:00:00,214.6641
2016-06-15 11:15:00,185.4158
2016-06-15 11:30:00,183.563
2016-06-15 11:45:00,153.3883
2016-06-15 12:00:00,257.4117
2016-06-15 12:15:00,450.3712
2016-06-15 12:30:00,474.8551
2016-06-15 12:45:00,457.9149
2016-06-15 13:00:00,476.1785
2016-06-15 13:15:00,494.1775
2016-06-15 13:30:00,511.3824
2016-06-15 13:45:00,480.8106
2016-06-15 14:00:00,513.0764
2016-06-15 14:15:00,510.4825
2016-06-15 14:30:00,487.6926
2016-06-15 14:45:00,479.6195
2016-06-15 15:00:00,250.9268
2016-06-15 15:15:00,62.3347
2016-06-15 15:30:00,63.2611
2016-06-15 15:45:00,62.2023
2016-06-15 16:00:00,56.7762
2016-06-15 16:15:00,50.0265
2016-06-15 16:30:00,48.4384
2016-06-15 16:45:00,48.9942
2016-06-15 17:00:00,45.5268
2016-06-15 17:15:00,33.3246
2016-06-15 17:30:00,26.2044
2016-06-15 17:45:00,23.3192
2016-06-15 18:00:00,20.8841
2016-06-15 18:15:00,17.8666
2016-06-15 18:30:00,15.8814
2016-06-15 18:45:00,16.0403
2016-06-15 19:00:00,16.252
2016-06-15 19:15:00,16.3049
2016-06-15 19:30:00,16.252
2016-06-15 19:45:00,24.6162
2016-06-15 20:00:00,230.9426
2016-06-15 20:15:00,456.0885
2016-06-15 20:30:00,481.6047
2016-06-15 20:45:00,584.8076
2016-06-15 21:00:00,560.3502
2016-06-15 21:15:00,536.528
2016-06-15 21:30:00,463.4734
2016-06-15 21:45:00,565.3793
2016-06-15 22:00:00,560.0855
2016-06-15 22:15:00,609.1856
2016-06-15 22:30:00,514.1881
