Time,Value
2016-06-02 00:15:00,19.2948
2016-06-02 00:30:00,19.1839
2016-06-02 00:45:00,19.4057
2016-06-02 01:00:00,13.9721
2016-06-02 01:15:00,17.4651
2016-06-02 01:30:00,14.1384
2016-06-02 01:45:00,10.9781
2016-06-02 02:00:00,9.7583
2016-06-02 02:15:00,9.8692
2016-06-02 02:30:00,9.5365
2016-06-02 02:45:00,2.3841
2016-06-02 03:00:00,1.3861
2016-06-02 03:15:00,1.8297
2016-06-02 03:30:00,1.1089
2016-06-02 03:45:00,0.9426
2016-06-02 04:00:00,0.7208
2016-06-02 04:15:00,1.27525
2016-06-02 04:30:00,1.8296999999999999
2016-06-02 04:45:00,2.38415
2016-06-02 05:00:00,2.9386
2016-06-02 05:15:00,0.7762
2016-06-02 05:30:00,1.2752
2016-06-02 05:45:00,0.998
2016-06-02 06:00:00,1.2198
2016-06-02 06:15:00,0.7762
2016-06-02 06:30:00,2.3841
2016-06-02 06:45:00,11.2553
2016-06-02 07:00:00,13.085
2016-06-02 07:15:00,12.7523
2016-06-02 07:30:00,17.077
2016-06-02 07:45:00,29.1085
2016-06-02 08:00:00,27.6115
2016-06-02 08:15:00,30.3283
2016-06-02 08:30:00,29.6075
2016-06-02 08:45:00,29.4412
2016-06-02 09:00:00,29.3303
2016-06-02 09:15:00,29.0531
2016-06-02 09:30:00,27.6115
2016-06-02 09:45:00,29.164
2016-06-02 10:00:00,30.660999999999998
2016-06-02 10:15:00,30.4946
2016-06-02 10:30:00,30.162
2016-06-02 10:45:00,29.3303
2016-06-02 11:00:00,28.166
2016-06-02 11:15:00,26.8353
2016-06-02 11:30:00,26.0036
2016-06-02 11:45:00,26.5026
2016-06-02 12:00:00,24.6729
2016-06-02 12:15:00,12.9741
2016-06-02 12:30:00,14.9701
2016-06-02 12:45:00,15.4691
2016-06-02 13:00:00,21.4017
2016-06-02 13:15:00,23.4532
2016-06-02 13:30:00,23.065
2016-06-02 13:45:00,26.5581
2016-06-02 14:00:00,26.8907
2016-06-02 14:15:00,27.8887
2016-06-02 14:30:00,29.3303
2016-06-02 14:45:00,27.666999999999998
2016-06-02 15:00:00,28.3877
2016-06-02 15:15:00,27.5561
2016-06-02 15:30:00,27.7224
2016-06-02 15:45:00,28.1105
2016-06-02 16:00:00,28.2769
2016-06-02 16:15:00,28.4986
2016-06-02 16:30:00,28.665
2016-06-02 16:45:00,29.3303
2016-06-02 17:00:00,28.7759
2016-06-02 17:15:00,27.1125
2016-06-02 17:30:00,26.8907
2016-06-02 17:45:00,19.1285
2016-06-02 18:00:00,17.0216
2016-06-02 18:15:00,14.5265
2016-06-02 18:30:00,21.1245
2016-06-02 18:45:00,26.8353
2016-06-02 19:00:00,29.2194
2016-06-02 19:15:00,29.4966
2016-06-02 19:30:00,27.2788
2016-06-02 19:45:00,23.4532
2016-06-02 20:00:00,24.8947
2016-06-02 20:15:00,24.8393
2016-06-02 20:30:00,24.4512
2016-06-02 20:45:00,16.6334
2016-06-02 21:00:00,18.1859
2016-06-02 21:15:00,22.3997
2016-06-02 21:30:00,23.065
2016-06-02 21:45:00,22.7878
2016-06-02 22:00:00,22.1779
2016-06-02 22:15:00,22.3443
2016-06-02 22:30:00,11.7543
2016-06-02 22:45:00,10.2018
2016-06-02 23:00:00,9.6474
2016-06-02 23:15:00,10.4236
2016-06-02 23:30:00,20.1265
2016-06-02 23:45:00,20.4037
2016-06-03 00:00:00,20.9027
2016-06-03 00:15:00,19.6829
2016-06-03 00:30:00,17.2988
2016-06-03 00:45:00,14.2493
2016-06-03 01:00:00,9.2038
2016-06-03 01:15:00,10.4236
2016-06-03 01:30:00,19.7938
2016-06-03 01:45:00,18.7958
2016-06-03 02:00:00,12.9741
2016-06-03 02:15:00,11.9761
2016-06-03 02:30:00,10.59
2016-06-03 02:45:00,2.7168
2016-06-03 03:00:00,2.2178
2016-06-03 03:15:00,1.6079
2016-06-03 03:30:00,1.2752
2016-06-03 03:45:00,0.998
2016-06-03 04:00:00,0.998
2016-06-03 04:15:00,0.7208
2016-06-03 04:30:00,0.7208
2016-06-03 04:45:00,0.6099
2016-06-03 05:00:00,0.7208
2016-06-03 05:15:00,0.499
2016-06-03 05:30:00,0.7762
2016-06-03 05:45:00,0.6653
2016-06-03 06:00:00,0.8317
2016-06-03 06:15:00,0.9426
2016-06-03 06:30:00,6.7643
2016-06-03 06:45:00,12.1424
2016-06-03 07:00:00,13.4176
2016-06-03 07:15:00,12.9741
2016-06-03 07:30:00,20.6255
2016-06-03 07:45:00,25.8373
2016-06-03 08:00:00,24.2294
2016-06-03 08:15:00,28.9976
2016-06-03 08:30:00,27.6115
2016-06-03 08:45:00,28.6095
2016-06-03 09:00:00,27.8333
2016-06-03 09:15:00,27.8887
2016-06-03 09:30:00,27.4452
2016-06-03 09:45:00,27.0571
2016-06-03 10:00:00,27.666999999999998
2016-06-03 10:15:00,29.4966
2016-06-03 10:30:00,29.3858
2016-06-03 10:45:00,29.0531
2016-06-03 11:00:00,28.0551
2016-06-03 11:15:00,27.2788
2016-06-03 11:30:00,26.8353
2016-06-03 11:45:00,26.3917
2016-06-03 12:00:00,22.9542
2016-06-03 12:15:00,12.3087
2016-06-03 12:30:00,15.1364
2016-06-03 12:45:00,15.6354
2016-06-03 13:00:00,15.8572
2016-06-03 13:15:00,15.1919
2016-06-03 13:30:00,23.3977
2016-06-03 13:45:00,27.666999999999998
2016-06-03 14:00:00,27.9996
2016-06-03 14:15:00,28.0551
2016-06-03 14:30:00,28.3877
2016-06-03 14:45:00,27.4452
2016-06-03 15:00:00,27.2234
2016-06-03 15:15:00,26.3917
2016-06-03 15:30:00,26.8353
2016-06-03 15:45:00,27.9442
2016-06-03 16:00:00,27.7224
2016-06-03 16:15:00,27.0571
2016-06-03 16:30:00,27.5006
2016-06-03 16:45:00,26.1145
2016-06-03 17:00:00,24.4512
2016-06-03 17:15:00,18.574
2016-06-03 17:30:00,18.1859
2016-06-03 17:45:00,18.2968
2016-06-03 18:00:00,16.7998
2016-06-03 18:15:00,12.4196
2016-06-03 18:30:00,20.57
2016-06-03 18:45:00,27.6115
2016-06-03 19:00:00,28.8867
2016-06-03 19:15:00,27.168000000000003
2016-06-03 19:30:00,28.2214
2016-06-03 19:45:00,23.4532
2016-06-03 20:00:00,25.6155
2016-06-03 20:15:00,22.9542
2016-06-03 20:30:00,25.6709
2016-06-03 20:45:00,26.3363
2016-06-03 21:00:00,23.6195
2016-06-03 21:15:00,19.9047
2016-06-03 21:30:00,19.9047
2016-06-03 21:45:00,19.3502
2016-06-03 22:00:00,19.0176
2016-06-03 22:15:00,19.2948
2016-06-03 22:30:00,18.1859
2016-06-03 22:45:00,9.9801
2016-06-03 23:00:00,9.2038
2016-06-03 23:15:00,9.2593
2016-06-03 23:30:00,9.1484
2016-06-03 23:45:00,16.1899
2016-06-04 00:00:00,17.9641
2016-06-04 00:15:00,17.077
2016-06-04 00:30:00,18.0196
2016-06-04 00:45:00,17.576
2016-06-04 01:00:00,17.7978
2016-06-04 01:15:00,17.1879
2016-06-04 01:30:00,17.4651
2016-06-04 01:45:00,14.8592
2016-06-04 02:00:00,10.8117
2016-06-04 02:15:00,10.5345
2016-06-04 02:30:00,4.7128
2016-06-04 02:45:00,2.0515
2016-06-04 03:00:00,1.4969999999999999
2016-06-04 03:15:00,1.7742
2016-06-04 03:30:00,1.1643
2016-06-04 03:45:00,1.1089
2016-06-04 04:00:00,1.1089
2016-06-04 04:15:00,1.0535
2016-06-04 04:30:00,1.1089
2016-06-04 04:45:00,0.8317
2016-06-04 05:00:00,0.6653
2016-06-04 05:15:00,0.8317
2016-06-04 05:30:00,0.6099
2016-06-04 05:45:00,0.6653
2016-06-04 06:00:00,0.499
2016-06-04 06:15:00,0.8871
2016-06-04 06:30:00,5.1009
2016-06-04 06:45:00,8.4276
2016-06-04 07:00:00,9.0375
2016-06-04 07:15:00,9.2038
2016-06-04 07:30:00,14.2493
2016-06-04 07:45:00,29.2194
2016-06-04 08:00:00,27.2234
2016-06-04 08:15:00,27.7224
2016-06-04 08:30:00,27.2788
2016-06-04 08:45:00,27.0571
2016-06-04 09:00:00,27.2788
2016-06-04 09:15:00,26.4472
2016-06-04 09:30:00,26.7798
2016-06-04 09:45:00,26.669
2016-06-04 10:00:00,26.7244
2016-06-04 10:15:00,27.3343
2016-06-04 10:30:00,28.4432
2016-06-04 10:45:00,27.3897
2016-06-04 11:00:00,27.9996
2016-06-04 11:15:00,27.3343
2016-06-04 11:30:00,26.9462
2016-06-04 11:45:00,26.7244
2016-06-04 12:00:00,24.8393
2016-06-04 12:15:00,13.2513
2016-06-04 12:30:00,14.8592
2016-06-04 12:45:00,14.8038
2016-06-04 13:00:00,14.083
2016-06-04 13:15:00,14.0275
2016-06-04 13:30:00,21.6789
2016-06-04 13:45:00,23.9522
2016-06-04 14:00:00,25.5046
2016-06-04 14:15:00,25.9482
2016-06-04 14:30:00,25.6155
2016-06-04 14:45:00,25.0056
2016-06-04 15:00:00,25.6155
2016-06-04 15:15:00,23.3423
2016-06-04 15:30:00,17.7423
2016-06-04 15:45:00,18.7403
2016-06-04 16:00:00,17.2988
2016-06-04 16:15:00,11.9761
2016-06-04 16:30:00,12.585999999999999
2016-06-04 16:45:00,12.2533
2016-06-04 17:00:00,12.087
2016-06-04 17:15:00,12.0315
2016-06-04 17:30:00,12.4751
2016-06-04 17:45:00,12.585999999999999
2016-06-04 18:00:00,11.6989
2016-06-04 18:15:00,5.6554
2016-06-04 18:30:00,5.9326
2016-06-04 18:45:00,8.6494
2016-06-04 19:00:00,11.0335
2016-06-04 19:15:00,10.8672
2016-06-04 19:30:00,17.3542
2016-06-04 19:45:00,14.9147
2016-06-04 20:00:00,13.6394
2016-06-04 20:15:00,15.5245
2016-06-04 20:30:00,15.0255
2016-06-04 20:45:00,14.5265
2016-06-04 21:00:00,14.1384
2016-06-04 21:15:00,11.6434
2016-06-04 21:30:00,12.1424
2016-06-04 21:45:00,11.7543
2016-06-04 22:00:00,12.087
2016-06-04 22:15:00,11.4216
2016-06-04 22:30:00,4.0475
2016-06-04 22:45:00,2.2732
2016-06-04 23:00:00,0.998
2016-06-04 23:15:00,0.6653
2016-06-04 23:30:00,7.3742
2016-06-04 23:45:00,8.7603
2016-06-05 00:00:00,9.1484
2016-06-05 00:15:00,9.0929
2016-06-05 00:30:00,8.5939
2016-06-05 00:45:00,8.6494
2016-06-05 01:00:00,7.9841
2016-06-05 01:15:00,8.6494
2016-06-05 01:30:00,8.4831
2016-06-05 01:45:00,8.4831
2016-06-05 02:00:00,7.7068
2016-06-05 02:15:00,8.3722
2016-06-05 02:30:00,8.0949
2016-06-05 02:45:00,8.8712
2016-06-05 03:00:00,4.8791
2016-06-05 03:15:00,1.3307
2016-06-05 03:30:00,0.6653
2016-06-05 03:45:00,1.1089
2016-06-05 04:00:00,0.6653
2016-06-05 04:15:00,0.5544
2016-06-05 04:30:00,0.3881
2016-06-05 04:45:00,0.6099
2016-06-05 05:00:00,0.3881
2016-06-05 05:15:00,0.6099
2016-06-05 05:30:00,0.499
2016-06-05 05:45:00,0.3881
2016-06-05 06:00:00,0.3881
2016-06-05 06:15:00,0.6099
2016-06-05 06:30:00,8.2058
2016-06-05 06:45:00,8.0949
2016-06-05 07:00:00,9.4256
2016-06-05 07:15:00,9.592
2016-06-05 07:30:00,16.3562
2016-06-05 07:45:00,15.0255
2016-06-05 08:00:00,14.6929
2016-06-05 08:15:00,17.2433
2016-06-05 08:30:00,15.4137
2016-06-05 08:45:00,16.1344
2016-06-05 09:00:00,16.6889
2016-06-05 09:15:00,16.3562
2016-06-05 09:30:00,16.9661
2016-06-05 09:45:00,18.075
2016-06-05 10:00:00,17.4097
2016-06-05 10:15:00,18.075
2016-06-05 10:30:00,17.6315
2016-06-05 10:45:00,16.8552
2016-06-05 11:00:00,17.0216
2016-06-05 11:15:00,17.576
2016-06-05 11:30:00,18.075
2016-06-05 11:45:00,18.0196
2016-06-05 12:00:00,16.7443
2016-06-05 12:15:00,10.5345
2016-06-05 12:30:00,13.0295
2016-06-05 12:45:00,14.0275
2016-06-05 13:00:00,12.4196
2016-06-05 13:15:00,12.5305
2016-06-05 13:30:00,12.8632
2016-06-05 13:45:00,16.4117
2016-06-05 14:00:00,17.1879
2016-06-05 14:15:00,17.9641
2016-06-05 14:30:00,18.0196
2016-06-05 14:45:00,22.3997
2016-06-05 15:00:00,26.5581
2016-06-05 15:15:00,27.1125
2016-06-05 15:30:00,25.6709
2016-06-05 15:45:00,27.8333
2016-06-05 16:00:00,28.1105
2016-06-05 16:15:00,24.7284
2016-06-05 16:30:00,26.4472
2016-06-05 16:45:00,27.1125
2016-06-05 17:00:00,26.669
2016-06-05 17:15:00,23.7304
2016-06-05 17:30:00,20.3482
2016-06-05 17:45:00,23.8413
2016-06-05 18:00:00,23.065
2016-06-05 18:15:00,15.9681
2016-06-05 18:30:00,10.3127
2016-06-05 18:45:00,13.8058
2016-06-05 19:00:00,20.0156
